Nov 03 19:07:47.986 VTTY: Console port: waiting connection on tcp port 5007 for protocol IPv6 (FD 11)
Nov 03 19:07:47.986 VTTY: Console port: waiting connection on tcp port 5007 for protocol IPv4 (FD 12)
Nov 03 19:07:47.993 slot0: C/H/S settings = 0/4/32
Nov 03 19:07:47.994 slot1: C/H/S settings = 0/4/32
Nov 03 19:07:48.320 C3745_BOOT: starting instance (CPU0 PC=0xffffffffbfc00000,idle_pc=0x0,JIT on)
Nov 03 19:07:48.320 CPU0: CPU_STATE: Starting CPU (old state=2)...
Nov 03 19:07:48.398 ROM: Microcode has started.
Nov 03 19:07:48.401 ROM: trying to read bootvar 'WARM_REBOOT'
Nov 03 19:07:48.402 CPU0: IO_FPGA: write to unknown addr 0x30, value=0x0, pc=0xffffffff80be0788 (size=1)
Nov 03 19:07:48.402 CPU0: IO_FPGA: read from unknown addr 0x30, pc=0xffffffff80be079c (size=1)
Nov 03 19:07:48.460 CPU0: IO_FPGA: read from unknown addr 0x6, pc=0x603b5b14 (size=2)
Nov 03 19:07:48.461 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x603bd410 (size=2)
Nov 03 19:07:48.461 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x0, pc=0x603bd420 (size=2)
Nov 03 19:07:48.461 ROM: unhandled syscall 0x00000047 at pc=0x60be1f1c (a1=0x80007db4,a2=0x00000010,a3=0xbfb00000)
Nov 03 19:07:48.932 ROM: trying to read bootvar 'RANDOM_NUM'
Nov 03 19:07:48.950 CPU0: IO_FPGA: write to unknown addr 0x2e, value=0x20, pc=0x603ca8c4 (size=2)
Nov 03 20:03:27.891 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:28.135 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:28.380 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:28.640 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:28.883 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:29.143 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:29.390 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:29.636 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:29.883 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:30.128 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:30.390 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:30.635 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:30.883 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:31.143 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:31.390 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:31.637 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:31.882 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:32.130 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:32.390 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:32.637 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:32.883 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:33.129 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:33.390 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:33.637 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:33.884 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:34.129 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:34.391 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:34.637 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:34.879 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:35.137 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:35.381 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:35.640 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:35.884 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:36.142 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:36.385 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:36.629 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:36.875 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:37.136 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:37.379 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:37.638 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:37.884 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:38.130 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:38.374 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:38.634 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:38.878 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:39.138 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:39.383 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:39.629 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:39.890 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:40.135 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:40.381 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:40.643 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:40.888 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:41.135 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:41.383 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:41.630 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:41.891 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:42.134 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:42.380 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:42.638 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:42.883 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:43.130 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:43.376 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:43.639 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:43.884 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:44.129 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:44.391 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:44.638 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:44.884 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:45.129 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:45.391 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:45.637 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:45.882 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:46.146 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:46.393 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:46.638 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:46.886 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:47.145 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:47.391 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:47.638 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:47.883 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:48.145 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:48.392 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:48.636 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:48.882 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:49.144 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:49.391 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:49.637 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:49.884 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:50.146 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:50.392 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:50.638 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:50.884 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:51.145 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:51.390 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:51.636 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:51.884 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:52.145 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:52.392 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:52.637 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:52.883 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:53.144 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:53.389 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:53.635 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:53.881 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:54.141 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:54.384 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:54.645 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:54.891 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:55.137 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:55.383 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:55.644 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:55.891 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:56.138 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:56.383 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:56.646 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:56.892 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:57.138 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:57.384 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:57.644 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:57.891 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:58.138 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:58.383 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:58.644 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:58.891 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:59.138 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:59.384 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:59.644 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:03:59.891 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:00.138 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:00.384 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:00.644 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:00.891 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:01.138 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:01.385 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:01.631 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:01.893 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:02.138 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:02.383 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:02.645 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:02.891 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:03.138 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:03.384 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:03.645 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:03.890 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:04.138 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:04.384 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:04.645 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:04.891 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:05.139 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:05.384 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:05.645 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:05.891 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:06.138 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:06.384 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:06.645 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:06.892 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:07.138 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:07.384 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:07.646 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:07.891 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:08.138 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:08.398 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:08.645 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:08.892 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:09.138 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:09.384 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:09.645 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:09.892 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:10.138 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:10.385 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:10.645 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:10.892 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:11.138 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:11.385 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:11.645 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:11.892 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:12.138 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:12.385 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:12.645 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:12.891 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:13.138 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:13.398 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:13.645 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:13.891 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:14.138 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:14.399 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:14.646 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:14.893 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:15.138 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:15.400 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:15.646 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:15.891 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:16.138 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:16.385 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:16.646 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:16.892 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:17.137 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:17.384 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:17.645 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:17.892 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:18.139 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:18.399 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:18.645 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:18.892 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:19.139 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:19.385 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:19.646 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:19.892 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:20.139 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:20.386 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:20.637 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:20.899 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:21.146 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:21.392 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:21.637 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:21.884 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:22.145 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:22.392 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:22.638 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:22.899 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:23.146 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:23.392 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:23.637 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:23.884 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:24.147 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:24.392 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:24.639 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:24.884 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:25.146 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:04:25.393 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
